,Interpolation RMSE,Interpolation MAE,Interpolation Bias,Interpolation Spatial corr,U-Net T+Elev RMSE,U-Net T+Elev MAE,U-Net T+Elev Bias,U-Net T+Elev Spatial corr,Transformer T+Elev RMSE,Transformer T+Elev MAE,Transformer T+Elev Bias,Transformer T+Elev Spatial corr,Truth Tmax mean (deg C),Dew point mean (deg C),U-Net minus Transformer RMSE,Transformer beats U-Net,U-Net beats interpolation,Transformer beats interpolation,Precip mean (mm day-1),Gust max mean (m s-1),Low cloud cover mean (%),Total cloud cover mean (%),Temperature regime,Humidity regime,Rain regime,Wind regime,Cloud regime,Low-cloud regime,Rainy day,Very wet day,Very windy day,Very cloudy day,Hot and wet,Hot and cloudy,Hot and humid
2024-07-06,1.6059068,1.2505199,-0.83545834,0.9372858876187861,1.3389449,1.1032174,-0.63606906,0.9514444626114846,1.2996726,1.0627748,-0.5796782,0.9534021743734596,29.995356,20.683687,0.03927231,True,True,True,5.550021,10.330147,32.596043,64.73403,Hot,Humid,Wet,Moderate wind,Cloudy,High low-cloud,True,False,False,False,True,True,True
2024-07-07,1.7233437,1.3263664,-0.9241933,0.855415070549131,1.1568322,0.95687675,-0.71887684,0.9375924892516972,1.1218274,0.93135315,-0.7133318,0.943423934530021,30.322233,18.355034,0.035004854,True,True,True,1.2199192,9.232387,30.1324,51.27902,Hot,Humid,Dry,Calm,Clear,High low-cloud,True,False,False,False,False,False,True
2024-07-08,1.8060545,1.3561903,-0.898106,0.7935382266611642,1.2438048,1.054485,-0.8989254,0.9256887726914241,1.1852627,1.004261,-0.87238604,0.9356104874154645,31.403242,18.435299,0.058542132,True,True,True,0.64651453,7.4264374,25.543182,64.559715,Hot,Humid,Dry,Calm,Partly cloudy,Moderate low-cloud,False,False,False,False,False,False,True
2024-07-09,1.698219,1.2762142,-0.7672718,0.8582341914109552,1.2731972,1.0442367,-0.8090002,0.9274651675798408,1.1920571,0.9819707,-0.80029905,0.9418498643339167,31.488564,20.194313,0.08114004,True,True,True,1.2862513,10.061635,27.129402,82.890366,Hot,Humid,Dry,Moderate wind,Cloudy,Moderate low-cloud,True,False,False,True,False,True,True
2024-07-10,1.6833369,1.2806251,-0.65724653,0.8717597321710076,1.5885994,1.3325208,-0.6204502,0.8744462485812422,1.551952,1.2705061,-0.6464417,0.8830666568824037,30.939825,21.48834,0.03664744,True,True,True,6.274742,12.484815,30.438206,77.75828,Hot,Humid,Wet,Windy,Cloudy,High low-cloud,True,False,False,True,True,True,True
2024-07-11,1.4126837,1.1177746,-0.7119242,0.9459369295114735,1.100373,0.8874197,-0.20693772,0.953120224731809,1.1317595,0.88698614,-0.2680555,0.9516295768029138,27.103437,19.192856,-0.031386495,False,True,True,6.736737,12.730286,43.94446,59.93827,Moderate,Humid,Wet,Windy,Partly cloudy,High low-cloud,True,False,False,False,False,False,False
2024-07-12,1.5552089,1.176953,-0.72934,0.7269755987948269,1.1828434,0.95816594,-0.25804132,0.7906512300194249,1.2878165,1.042471,-0.4047056,0.761203902304516,27.843481,19.479347,-0.10497308,False,True,True,2.508208,10.148357,33.851433,48.970245,Moderate,Humid,Moderate rain,Moderate wind,Clear,High low-cloud,True,False,False,False,False,False,False
2024-07-13,1.5275029,1.1762319,-0.57820725,0.8254213061483672,1.1008449,0.8887086,-0.42279166,0.895303538209202,1.1162863,0.89750576,-0.41568062,0.8904451646332189,30.076622,19.744484,-0.015441418,False,True,True,5.1705313,10.194012,32.2948,61.31712,Hot,Humid,Wet,Moderate wind,Partly cloudy,High low-cloud,True,False,False,False,True,False,True
2024-07-14,1.7956064,1.4048344,-1.0169718,0.8354291014412597,1.4241989,1.1859221,-1.0127469,0.9185536578538172,1.3886832,1.1398352,-0.97990185,0.9215171227526239,31.532839,18.472223,0.035515666,True,True,True,5.0402656,10.587603,27.710522,48.994793,Hot,Humid,Wet,Moderate wind,Clear,Moderate low-cloud,True,False,False,False,True,False,True
2024-07-15,1.5999227,1.1866239,-0.6691361,0.8683352867654055,1.2660738,1.051741,-0.8880033,0.9433863290314946,1.1140584,0.91166186,-0.7543687,0.9535048354153338,32.337227,19.634178,0.15201545,True,True,True,2.3391533,10.662612,17.462675,48.60299,Hot,Humid,Dry,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,True
2024-07-16,1.7980273,1.4129773,-0.58542,0.9034556466878902,1.1812321,0.981651,-0.72442776,0.9601956632679206,1.1510161,0.940273,-0.6169354,0.9594513119758403,32.223724,20.143578,0.030215979,True,True,True,3.4076407,13.1186695,26.6023,53.045296,Hot,Humid,Moderate rain,Windy,Partly cloudy,Moderate low-cloud,True,False,True,False,False,False,True
2024-07-17,1.5539818,1.1547798,-0.60035896,0.911853534597288,1.0882828,0.9054743,-0.36359635,0.9531497505267058,1.091674,0.908553,-0.31113032,0.9500008352003213,30.013865,20.231743,-0.0033911467,False,True,True,3.7754936,12.991966,21.802368,56.535336,Hot,Humid,Moderate rain,Windy,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,True
2024-07-18,1.4430746,1.1402693,-0.7129689,0.8876550836227763,0.78981775,0.634029,-0.19848938,0.9590957191974817,0.83231634,0.6646898,-0.3079822,0.9581883490204104,26.84398,16.937996,-0.04249859,False,True,True,6.5877113,12.517449,27.430103,64.589,Moderate,Moderate humidity,Wet,Windy,Cloudy,Moderate low-cloud,True,False,False,False,False,False,False
2024-07-19,1.4981313,1.2442566,-1.0228484,0.8833572222538557,0.8766706,0.69758844,-0.45696136,0.9446813334875598,0.9033394,0.7254051,-0.56268185,0.9506866767137644,27.122484,13.761149,-0.026668787,False,True,True,5.36081,10.923912,17.163942,51.1657,Moderate,Dry,Wet,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-07-20,1.4584755,1.1111646,-0.6962974,0.672374369701646,0.87863696,0.6804645,-0.14376952,0.8454472277989489,0.89694124,0.676436,-0.28107888,0.8501590639516786,27.410118,15.747337,-0.018304288,False,True,True,2.6475418,9.909757,9.050973,57.412483,Moderate,Moderate humidity,Moderate rain,Moderate wind,Partly cloudy,Low low-cloud,True,False,False,False,False,False,False
2024-07-21,1.4161029,1.1074609,-0.7221975,0.9259394564417056,0.8597765,0.6776044,-0.28556943,0.9694895203100757,0.8686277,0.6607133,-0.2865951,0.9701066116374535,27.824652,15.567168,-0.00885123,False,True,True,2.8614433,9.968446,12.772571,57.827057,Moderate,Moderate humidity,Moderate rain,Moderate wind,Partly cloudy,Low low-cloud,True,False,False,False,False,False,False
2024-07-22,1.5234091,1.2136922,-0.73544085,0.677058450095084,0.80490494,0.6379795,-0.15151678,0.8806588078140736,0.88715047,0.69916564,-0.29416636,0.8643667697632056,27.314863,16.898026,-0.08224553,False,True,True,2.8732734,9.806876,12.728855,61.496067,Moderate,Moderate humidity,Moderate rain,Moderate wind,Partly cloudy,Low low-cloud,True,False,False,False,False,False,False
2024-07-23,1.4424721,1.1670623,-0.87532085,0.938456988152805,0.9469221,0.74515426,-0.27956307,0.9613285694466984,1.001733,0.78831565,-0.27468204,0.9556478650852753,26.307568,18.616287,-0.054810822,False,True,True,7.478624,10.142851,25.247372,76.79176,Moderate,Humid,Wet,Moderate wind,Cloudy,Moderate low-cloud,True,True,False,True,False,False,False
2024-07-24,1.2848792,1.0357642,-0.61450756,0.9270837451812832,0.89267147,0.7116627,-0.031401366,0.9557389274625094,1.0135823,0.8163265,-0.03864957,0.9485596609799465,26.220291,19.269926,-0.12091088,False,True,True,9.116177,10.187773,35.83911,83.92854,Moderate,Humid,Wet,Moderate wind,Cloudy,High low-cloud,True,True,False,True,False,False,False
2024-07-25,1.281138,1.0069801,-0.51847905,0.908333748654607,0.7933668,0.61866754,0.11097105,0.9592859442928321,0.8695666,0.6679676,-0.05027896,0.9524944675924077,25.66961,17.321062,-0.07619983,False,True,True,5.8686976,11.787952,36.541115,81.26049,Moderate,Moderate humidity,Wet,Windy,Cloudy,High low-cloud,True,False,False,True,False,False,False
2024-07-26,1.3317351,1.0132978,-0.5149786,0.7668575327147176,0.75820714,0.59658563,0.07039054,0.9119857153894496,0.7530242,0.5956643,-0.04618482,0.9124949034487105,26.637644,13.477402,0.005182922,True,True,True,2.575472,11.033991,16.175283,52.927116,Moderate,Dry,Moderate rain,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-07-27,1.4822868,1.1402588,-0.59111446,0.7117334976319232,0.77703714,0.61061144,-0.14995259,0.9064707504348068,0.81394655,0.63259256,-0.24135125,0.9021729170494385,28.134571,13.706316,-0.0369094,False,True,True,1.0919399,7.6240425,8.926745,46.028145,Hot,Dry,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-07-28,1.582473,1.2011331,-0.67528576,0.7367128347186561,0.9385527,0.73329216,-0.40276882,0.8985114632867367,1.0447571,0.7956245,-0.44538027,0.8720388920193911,29.423275,15.03267,-0.10620445,False,True,True,4.1023793,9.883714,13.18207,44.70667,Hot,Moderate humidity,Moderate rain,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-07-29,1.43309,1.1439242,-0.68081707,0.9421413866538251,1.3259699,1.0769986,-0.31921127,0.9408096431308637,1.4165322,1.142029,-0.23788954,0.9323568041479778,28.08512,17.381756,-0.090562224,False,True,True,2.2328866,9.869447,20.95369,58.00813,Moderate,Moderate humidity,Dry,Moderate wind,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,False
2024-07-30,1.3960176,1.0733972,-0.39672744,0.7977214755929279,0.81250316,0.64261705,-0.08895977,0.9130892674050539,0.8633415,0.68347925,-0.13531762,0.9021697759781823,28.83849,19.930725,-0.05083835,False,True,True,4.1943316,11.364778,29.31522,59.014973,Hot,Humid,Moderate rain,Windy,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,True
2024-07-31,1.2936448,0.97906625,-0.45839798,0.9198095895079358,0.8450703,0.68157464,-0.12534513,0.9556779786012483,0.8538154,0.684586,-0.10453335,0.9541801825584822,28.880028,20.807741,-0.008745074,False,True,True,5.440116,11.415448,29.411203,61.570507,Hot,Humid,Wet,Windy,Partly cloudy,Moderate low-cloud,True,False,False,False,True,False,True
2024-08-01,1.4964612,1.0900037,-0.62492335,0.8503524780572875,1.0908868,0.8830635,-0.6549075,0.9365655171962988,1.0581061,0.8326044,-0.6256522,0.9394988861029594,31.276958,20.543776,0.032780766,True,True,True,3.7408345,10.382975,23.23096,46.37591,Hot,Humid,Moderate rain,Moderate wind,Clear,Moderate low-cloud,True,False,False,False,False,False,True
2024-08-02,1.5604143,1.1282033,-0.40991148,0.889642509343957,1.232596,1.002325,-0.2927018,0.9397150689752443,1.1938478,0.95212203,-0.19278315,0.9383225235308175,30.461098,20.881872,0.038748264,True,True,True,3.7922153,10.147922,17.725817,61.283543,Hot,Humid,Moderate rain,Moderate wind,Partly cloudy,Low low-cloud,True,False,False,False,False,False,True
2024-08-03,1.5295341,1.14196,-0.59597725,0.8698447959797027,1.0333848,0.82396543,-0.2562429,0.9269841893837735,1.1101952,0.8779811,-0.2243303,0.914053061707629,29.002813,21.153881,-0.07681036,False,True,True,4.89488,10.939517,29.137638,72.04641,Hot,Humid,Wet,Moderate wind,Cloudy,Moderate low-cloud,True,False,False,False,True,True,True
2024-08-04,1.3852457,1.074793,-0.62660474,0.7469564206075864,1.0055574,0.80325603,-0.22150525,0.835860219737401,1.0126648,0.8214652,-0.26104388,0.8266185807710499,28.438393,20.271467,-0.007107377,False,True,True,4.000656,11.158367,26.63082,63.393238,Hot,Humid,Moderate rain,Windy,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,True
2024-08-05,1.3196278,0.96815926,-0.29717356,0.9355781146836079,1.0429182,0.827107,0.01270215,0.9633009405465814,1.0319929,0.8253643,0.014600133,0.9631673556314497,28.619432,18.63247,0.010925293,True,True,True,4.872921,11.548757,24.517149,63.250484,Hot,Humid,Wet,Windy,Partly cloudy,Moderate low-cloud,True,False,False,False,True,False,True
2024-08-06,1.371871,1.0232292,0.04833376,0.9659267440016295,1.6200529,1.2577162,0.52754223,0.9621538356888258,1.71703,1.3607954,0.5564362,0.9576172310377529,25.637545,18.391596,-0.096977115,False,False,False,5.861346,11.054671,25.93874,74.296425,Moderate,Humid,Wet,Moderate wind,Cloudy,Moderate low-cloud,True,False,False,False,False,False,False
2024-08-07,1.4510348,1.1217848,-0.19846499,0.9056178238077989,1.322391,0.99397004,0.4457578,0.9289373614097608,1.2507257,0.9261036,0.42811757,0.9398937705244733,24.18458,16.362673,0.07166529,True,True,True,8.626181,10.444775,29.545149,68.57158,Cool,Moderate humidity,Wet,Moderate wind,Cloudy,High low-cloud,True,True,False,False,False,False,False
2024-08-08,1.5569447,1.1240723,-0.65334994,0.8005632984325959,1.3001341,0.982725,-0.031657178,0.8382739926698405,1.2268431,0.9173931,-0.021577774,0.8425127235637131,23.814932,17.149155,0.073290944,True,True,True,5.749567,10.2025585,33.937668,70.88993,Cool,Moderate humidity,Wet,Moderate wind,Cloudy,High low-cloud,True,False,False,False,False,False,False
2024-08-09,1.3564849,1.0162743,-0.2757418,0.903188503153883,1.2726973,1.0208622,0.35785162,0.9193558154762367,1.0475185,0.8471049,0.24089348,0.9335781205630845,25.429892,20.252634,0.22517884,True,True,True,16.27158,14.946418,42.233147,78.470345,Moderate,Humid,Wet,Windy,Cloudy,High low-cloud,True,True,True,True,False,False,False
2024-08-10,1.2015432,0.85967666,-0.08653629,0.9202219529305128,0.84418434,0.68359506,0.4095386,0.973600388399199,0.8295006,0.66757226,0.36517945,0.9740880202900399,26.701424,17.270596,0.014683723,True,True,True,3.9775856,15.106602,27.327618,50.91465,Moderate,Moderate humidity,Moderate rain,Windy,Clear,Moderate low-cloud,True,False,True,False,False,False,False
2024-08-11,1.1286988,0.8414353,-0.38841304,0.9170843463875588,0.74621236,0.5842279,0.16266572,0.961341244164604,0.728647,0.56696165,0.12077857,0.9616263513041997,24.73519,13.845277,0.01756537,True,True,True,4.582741,11.389001,18.191833,56.750965,Cool,Dry,Wet,Windy,Partly cloudy,Low low-cloud,True,False,False,False,False,False,False
2024-08-12,1.1725395,0.88834834,-0.42257407,0.9343286637898194,0.8031385,0.63433176,0.081896126,0.9661986083681229,0.74647987,0.5798477,0.112032935,0.9700876418442339,23.74596,13.604536,0.056658626,True,True,True,5.018861,10.596972,15.609822,51.234356,Cool,Dry,Wet,Moderate wind,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-08-13,1.1148169,0.83334774,-0.22939187,0.8324131621527038,0.80627054,0.635931,0.39370608,0.9349758144369542,0.8004559,0.6191145,0.312143,0.9290908746095887,25.470432,14.175606,0.005814612,True,True,True,2.26995,9.488197,9.384251,34.362602,Moderate,Dry,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-08-14,1.2203649,0.9429428,-0.4016105,0.8147937676850123,0.71436566,0.5636294,0.16396321,0.934801293657125,0.73944914,0.5826721,0.07820482,0.926413554870587,26.773216,15.06028,-0.025083482,False,True,True,0.74236166,7.276035,7.8648863,31.291605,Moderate,Moderate humidity,Dry,Calm,Clear,Low low-cloud,False,False,False,False,False,False,False
2024-08-15,1.3470867,1.0330887,-0.46526432,0.8903983757289382,0.952617,0.7207874,0.05075959,0.937805198916848,0.80370694,0.60783523,0.00040487794,0.9520263985525901,27.02496,15.651525,0.14891005,True,True,True,1.1671926,6.135136,13.665599,37.02,Moderate,Moderate humidity,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-08-16,1.3052572,0.9630766,-0.1861277,0.8659092941537087,0.92704654,0.7101599,0.3251084,0.9400314872296693,0.9494003,0.70719695,0.29945695,0.9374493685499725,26.988655,16.619549,-0.022353768,False,True,True,1.0792598,6.699121,17.057743,42.53633,Moderate,Moderate humidity,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-08-17,1.4116989,1.1323178,-0.37505937,0.8794397707806663,1.2805638,0.9906835,0.26596993,0.9005777870219485,1.3168894,1.0463753,0.1811524,0.8999190671402398,25.176569,18.29007,-0.036325574,False,True,True,3.4432776,9.437151,31.112246,56.062214,Cool,Humid,Moderate rain,Calm,Partly cloudy,High low-cloud,True,False,False,False,False,False,False
2024-08-18,1.3012047,1.0364645,-0.26745248,0.9401701393328865,1.0977222,0.8562187,0.40228766,0.9629561330076625,1.2204785,0.9660399,0.35481068,0.9575589802873925,24.557735,18.703005,-0.12275636,False,True,True,7.1043296,11.465713,38.623127,67.92025,Cool,Humid,Wet,Windy,Cloudy,High low-cloud,True,False,False,False,False,False,False
2024-08-19,1.5398704,1.2219374,-0.27259445,0.9209795960370151,1.3677181,0.9880285,0.29474893,0.9429866138134412,1.4879708,1.0746107,0.27161625,0.9321317901713562,23.878647,17.807257,-0.12025273,False,True,True,6.8381643,12.915052,53.50462,70.981926,Cool,Humid,Wet,Windy,Cloudy,High low-cloud,True,False,False,False,False,False,False
2024-08-20,1.0340012,0.7869582,-0.019802855,0.9356385988373365,0.9986053,0.7876504,0.43479756,0.9524334633728048,1.0630875,0.8259586,0.6030509,0.9542894660664877,18.738836,11.097577,-0.06448215,False,True,False,2.9933074,12.58071,47.016014,62.935017,Cool,Dry,Moderate rain,Windy,Partly cloudy,High low-cloud,True,False,False,False,False,False,False
2024-08-21,1.1779153,0.9283695,-0.47249192,0.9362466075512598,0.9635359,0.7801083,0.009075024,0.9502365398169605,0.9038819,0.71991277,0.104466744,0.956403499757554,19.964808,10.398904,0.059653997,True,True,True,3.864796,10.300274,33.701088,61.297585,Cool,Dry,Moderate rain,Moderate wind,Partly cloudy,High low-cloud,True,False,False,False,False,False,False
2024-08-22,1.2265579,0.964504,-0.5105841,0.9121545913721716,0.9255782,0.7256013,0.026236372,0.9406491918935911,0.79700804,0.6173008,0.04995633,0.9561058079318097,22.067348,11.044688,0.12857014,True,True,True,1.763364,8.848071,20.155743,46.363926,Cool,Dry,Dry,Calm,Clear,Moderate low-cloud,True,False,False,False,False,False,False
2024-08-23,1.0921878,0.82025254,-0.31760576,0.8661761511527099,0.7448539,0.5840155,0.32690382,0.9474981276567321,0.6776837,0.53341156,0.23030394,0.9513814732489249,24.864729,11.98425,0.0671702,True,True,True,0.72378063,8.709575,13.631239,37.520634,Cool,Dry,Dry,Calm,Clear,Low low-cloud,False,False,False,False,False,False,False
2024-08-24,1.2329651,0.90672785,-0.40909672,0.76899557848836,0.69177127,0.54548603,0.18989377,0.922468819830957,0.647782,0.50566715,0.050682522,0.923990529638925,26.56884,13.474771,0.04398924,True,True,True,1.4450067,7.836406,12.973841,32.040146,Moderate,Dry,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-08-25,1.2988513,0.94880044,-0.35004485,0.8419506854174778,0.7659884,0.60281914,0.17500171,0.9385714174759991,0.69437695,0.5450155,0.06426024,0.9471455420220789,27.239641,15.198586,0.071611464,True,True,True,2.7018387,6.931625,15.718076,42.47335,Moderate,Moderate humidity,Moderate rain,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-08-26,1.433598,1.0868479,-0.5639714,0.8758921500254134,0.93948716,0.7440762,-0.05330709,0.9376959918435493,0.942941,0.7307166,-0.14191154,0.944327568950003,27.353096,16.702793,-0.0034538507,False,True,True,2.2066076,7.0858736,18.181242,45.329594,Moderate,Moderate humidity,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2024-08-27,1.3089771,0.966532,-0.09973079,0.8602099783831682,0.743803,0.58562744,0.2065986,0.9538876779509364,0.6961206,0.5487834,0.24138674,0.9616511452482389,28.709145,17.07162,0.047682405,True,True,True,1.6445042,8.187904,20.211693,45.77839,Hot,Moderate humidity,Dry,Calm,Clear,Moderate low-cloud,True,False,False,False,False,False,False
2024-08-28,1.7536762,1.3367547,-0.17555708,0.9484725430435827,1.5054245,1.1172357,0.12264636,0.9679123749330384,1.548278,1.1065899,0.1189679,0.9687188308906217,28.21768,18.342937,-0.042853475,False,True,True,2.0024903,12.077045,26.61224,60.47481,Hot,Humid,Dry,Windy,Partly cloudy,Moderate low-cloud,True,False,False,False,False,False,True
2024-08-29,1.395987,1.0908897,-0.007011756,0.9501905959614935,1.4251055,1.0805532,0.49984095,0.9548105184335429,1.490126,1.1668482,0.44560185,0.9525381631110489,25.192326,15.7989235,-0.06502056,False,False,False,1.5660074,10.455277,24.85959,41.90085,Cool,Moderate humidity,Dry,Moderate wind,Clear,Moderate low-cloud,True,False,False,False,False,False,False
2024-08-30,1.3187592,1.013761,0.110265486,0.8972346812595602,1.4151013,1.1236151,0.71304953,0.9117116125983543,1.384825,1.1183099,0.6818478,0.9214196236141685,23.19083,15.524317,0.030276299,True,False,False,2.4627936,9.808945,36.27316,54.649532,Cool,Moderate humidity,Dry,Moderate wind,Partly cloudy,High low-cloud,True,False,False,False,False,False,False
2024-08-31,1.5497489,1.2457383,0.050501127,0.8801587153609005,1.5018895,1.2046621,0.6897864,0.9129618787142011,1.4826164,1.1885768,0.5958725,0.9163892790989279,23.793846,17.625887,0.019273043,True,True,True,3.9740055,10.099502,35.444893,54.933693,Cool,Moderate humidity,Moderate rain,Moderate wind,Partly cloudy,High low-cloud,True,False,False,False,False,False,False
2025-06-01,1.2201216,0.9385084,-0.47465923,0.9446351724064938,1.0401368,0.82684535,0.26710075,0.955329750198816,0.96549994,0.79441255,0.29509994,0.9629098718660252,16.31279,5.290945,0.07463688,True,True,True,1.9735031,15.741795,32.587044,51.342415,Cool,Dry,Dry,Windy,Clear,High low-cloud,True,False,True,False,False,False,False
2025-06-02,1.4904441,1.1587884,-0.8317276,0.8787165948362523,0.98451346,0.7667409,-0.25738055,0.928260974519518,0.9003833,0.7058158,-0.19456825,0.938002713507566,20.723825,5.7519746,0.08413017,True,True,True,0.7391324,10.300681,9.791248,32.842022,Cool,Dry,Dry,Moderate wind,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-06-03,1.9358561,1.4223515,-1.1656978,0.7084396512823525,1.1926423,0.9360417,-0.45111746,0.8388311417010027,1.1460625,0.880323,-0.5808074,0.8462318796725338,25.896696,7.8354383,0.046579838,True,True,True,1.5652894,8.801194,5.641613,23.205944,Moderate,Dry,Dry,Calm,Clear,Low low-cloud,True,False,False,False,False,False,False
2025-06-04,1.7764227,1.2794555,-1.0286443,0.8112705902136262,1.1951116,0.9731645,-0.6824223,0.8539034231184959,1.2107371,0.9828492,-0.7554697,0.8613322470971404,29.342777,13.00784,-0.015625477,False,True,True,0.9084337,10.129698,6.5831323,41.133698,Hot,Dry,Dry,Moderate wind,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-06-05,2.1398752,1.5879965,-1.2481945,0.7361076664588702,1.7197987,1.4103229,-0.9050064,0.7719235848229186,1.7253968,1.4341037,-1.0374006,0.8017363093771291,29.674826,16.767029,-0.0055980682,False,True,True,0.86228997,9.372757,12.317702,49.697945,Hot,Moderate humidity,Dry,Calm,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-06-06,2.0645123,1.5771607,-1.3068215,0.8621368785220204,1.4143629,1.0920153,-0.61111563,0.9071766891301493,1.5111289,1.1763134,-0.7740677,0.9051406253454216,25.751951,17.505486,-0.096765995,False,True,True,3.2537966,8.467466,22.310339,68.90818,Moderate,Moderate humidity,Moderate rain,Calm,Cloudy,Moderate low-cloud,True,False,False,False,False,False,False
2025-06-07,1.4724746,1.0703423,-0.4561512,0.9141437036808664,0.98789626,0.7473471,0.24877118,0.9620828576135918,1.0588316,0.80012983,0.20090048,0.961636309774773,23.810532,16.586693,-0.07093531,False,True,True,8.575468,11.040629,43.120842,78.64391,Cool,Moderate humidity,Wet,Moderate wind,Cloudy,High low-cloud,True,True,False,True,False,False,False
2025-06-08,1.6672928,1.2822934,-0.7375536,0.7604610895405308,1.2523538,0.9987166,-0.12298876,0.8301653899051246,1.2116845,0.96112937,-0.10902796,0.8382985657006599,23.125813,13.969518,0.040669322,True,True,True,7.872729,11.812602,38.29696,74.63914,Cool,Dry,Wet,Windy,Cloudy,High low-cloud,True,True,False,False,False,False,False
2025-06-09,1.4935504,1.1327817,-0.5824545,0.940273560274117,1.2380514,0.9822327,0.15849675,0.9513948843091399,1.1475397,0.90825707,0.05202418,0.955038858160464,22.49468,14.668047,0.09051168,True,True,True,4.613535,10.9534235,39.501263,79.75687,Cool,Moderate humidity,Wet,Moderate wind,Cloudy,High low-cloud,True,False,False,True,False,False,False
2025-06-10,1.5822415,1.2617494,-0.97703826,0.960946005029033,0.9872713,0.7881687,-0.17952101,0.9741639388982289,1.0282122,0.8318356,-0.23982929,0.970528547332474,22.790588,14.682112,-0.04094088,False,True,True,5.482703,12.551345,46.23399,76.22664,Cool,Moderate humidity,Wet,Windy,Cloudy,High low-cloud,True,False,False,True,False,False,False
2025-06-11,1.4741858,1.0627897,-0.5473911,0.8679968189036811,0.88872445,0.7103897,0.044883903,0.9439950717326104,0.85523224,0.66975284,-0.023737356,0.9472747148110788,25.886387,13.195096,0.033492208,True,True,True,1.973786,12.7535515,25.405823,41.698727,Moderate,Dry,Dry,Windy,Clear,Moderate low-cloud,True,False,False,False,False,False,False
2025-06-12,1.7765764,1.2792615,-0.7814378,0.9291684211553843,1.274501,1.0215124,-0.33284855,0.9581456322229592,1.2709892,1.0414294,-0.39315456,0.9620374446154655,26.860292,13.643165,0.0035117865,True,True,True,0.9706462,12.544315,11.09514,33.249233,Moderate,Dry,Dry,Windy,Clear,Low low-cloud,False,False,False,False,False,False,False
2025-06-13,1.7554914,1.4127849,-0.69054836,0.9437675736148865,1.3773292,1.078755,-0.043216188,0.9578035834918984,1.2706393,0.99784607,-0.06763582,0.9633077614444853,23.51435,11.768551,0.10668993,True,True,True,0.70204705,9.473328,14.430105,71.57492,Cool,Dry,Dry,Calm,Cloudy,Low low-cloud,False,False,False,False,False,False,False
2025-06-14,1.616053,1.314358,0.030053195,0.937112115914177,1.6395537,1.3396684,0.71480674,0.9458203770402361,1.608349,1.2940391,0.7181764,0.9455471638006108,20.825304,13.435901,0.0312047,True,False,True,8.603437,9.5843,32.5725,75.994064,Cool,Dry,Wet,Calm,Cloudy,High low-cloud,True,True,False,True,False,False,False
2025-06-15,1.5746474,1.2425009,-0.433199,0.8122944875272564,1.4302791,1.1438799,0.24547486,0.8357187852192449,1.3666599,1.1138291,0.2727747,0.8407504741953742,20.897072,13.5844,0.063619256,True,True,True,3.5566654,9.331805,39.955482,66.34742,Cool,Dry,Moderate rain,Calm,Cloudy,High low-cloud,True,False,False,False,False,False,False
2025-06-16,1.5681598,1.2065114,-0.68543386,0.8519701899364001,1.1913228,0.93150514,-0.0393521,0.8965386968563944,1.2711323,1.0069191,-0.01588998,0.883341769581139,21.958685,14.059961,-0.07980955,False,True,True,2.3390055,9.097654,36.77429,67.43143,Cool,Dry,Dry,Calm,Cloudy,High low-cloud,True,False,False,False,False,False,False
2025-06-17,1.3631922,0.9841589,-0.40734062,0.9223638103459645,1.1204005,0.8929249,0.31115538,0.9452816526355685,0.995179,0.7785969,0.2192211,0.9515508584034331,22.816996,16.613007,0.12522155,True,True,True,2.0972457,9.768619,41.10413,77.601326,Cool,Moderate humidity,Dry,Moderate wind,Cloudy,High low-cloud,True,False,False,True,False,False,False
2025-06-18,1.7170982,1.3342656,-0.8702837,0.8774223555024924,1.2896503,1.0562761,-0.2184744,0.9110845924940688,1.3740046,1.1428057,-0.31481898,0.9083974141841612,27.004555,19.454363,-0.08435428,False,True,True,2.782143,9.498683,39.240803,80.910324,Moderate,Humid,Moderate rain,Calm,Cloudy,High low-cloud,True,False,False,True,False,False,False
